timestamp_ms,qw,qx,qy,qz,gx,gy,gz
199883,0.713013,-0.286011,-0.164001,0.618774,1.169922,1.126953,-0.234375
199893,0.716370,-0.285095,-0.156921,0.617126,1.140625,1.083984,-0.259766
199903,0.719727,-0.284363,-0.149963,0.615295,1.019531,1.080078,-0.298828
199913,0.722961,-0.284058,-0.143555,0.613220,0.902344,1.117188,-0.328125
199923,0.726196,-0.284119,-0.137085,0.610901,0.859375,1.173828,-0.337891
199933,0.729370,-0.284302,-0.130493,0.608398,0.884766,1.201172,-0.347656
199943,0.732605,-0.284363,-0.123840,0.605896,0.949219,1.191406,-0.353516
199963,0.739380,-0.283142,-0.109314,0.600952,1.226563,1.230469,-0.318359
199973,0.742981,-0.282104,-0.101074,0.598511,1.376953,1.378906,-0.324219
199983,0.746826,-0.280945,-0.091797,0.595703,1.462891,1.533203,-0.369141
199993,0.750854,-0.279968,-0.082092,0.592529,1.464844,1.658203,-0.423828
200003,0.755066,-0.279419,-0.071899,0.588806,1.410156,1.755859,-0.476562
200013,0.759216,-0.279236,-0.061584,0.584656,1.359375,1.830078,-0.517578
200023,0.763245,-0.279236,-0.051331,0.580383,1.357422,1.878906,-0.505859
200033,0.767151,-0.279236,-0.040649,0.576050,1.417969,1.886719,-0.453125
200043,0.770874,-0.278931,-0.029907,0.571899,1.474609,1.871094,-0.419922
200061,0.778076,-0.277832,-0.008240,0.563293,1.458984,1.818359,-0.410156
200073,0.781555,-0.277466,0.001343,0.558716,1.236328,1.679688,-0.583984
200083,0.784851,-0.277588,0.010132,0.553955,1.078125,1.699219,-0.626953
200093,0.787903,-0.278442,0.018921,0.548950,0.908203,1.794922,-0.580078
200103,0.790527,-0.280090,0.027954,0.543884,0.814453,1.898438,-0.492187
200113,0.792603,-0.281982,0.037109,0.539307,0.808594,1.929688,-0.339844
200123,0.794312,-0.283813,0.046692,0.535095,0.861328,1.890625,-0.210937
200133,0.795837,-0.285156,0.056396,0.531189,0.968750,1.839844,-0.201172
200143,0.797546,-0.285950,0.066162,0.527100,1.072266,1.863281,-0.281250
200163,0.801819,-0.287354,0.087158,0.516663,1.126953,1.949219,-0.400391
200173,0.803955,-0.288330,0.097046,0.510986,1.037109,2.082031,-0.560547
200183,0.805908,-0.289734,0.107300,0.505005,0.937500,2.044922,-0.511719
200193,0.807373,-0.291199,0.117126,0.499634,0.882812,1.984375,-0.371094
200203,0.808411,-0.292419,0.127014,0.494812,0.931641,1.916016,-0.179687
