timestamp_ms,qw,qx,qy,qz,gx,gy,gz
3555218,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555230,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555242,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555254,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555266,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555278,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555290,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555306,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555318,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555330,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555342,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555354,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555366,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555378,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555390,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555402,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555414,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555426,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555438,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555450,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555462,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555474,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555486,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555498,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555510,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555522,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555534,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555546,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555558,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555570,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555582,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555594,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555606,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555618,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555630,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555642,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555654,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555666,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555678,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555690,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555702,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555714,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555726,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555738,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555750,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555762,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555774,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555786,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555798,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555810,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555822,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
