sample,timestamp_w,timestamp_b,qw_w,qx_w,qy_w,qz_w,qw_b,qx_b,qy_b,qz_b,gx_w,gy_w,gz_w,gx_b,gy_b,gz_b,angle_w,angle_b,angle_w_s,angle_b_s,angle_diff,gyro_w,gyro_b,gyro_w_s,gyro_b_s,gyro_w_norm,gyro_b_norm,angle_w_norm,angle_b_norm
203,585453,199323,0.757629,0.210693,-0.610535,-0.094055,0.658203,-0.261963,-0.316833,0.630676,-0.126953,0.287109,-0.132812,0.242187,0.236328,-0.054687,170.15101048662154,148.18647971156358,170.1071705512822,148.19368640960388,21.91348414167831,0.34086312419210146,0.34277709159452296,0.3336173301561751,0.3280474430614171,0.01283694752612792,0.015013274858633784,0.9480673814062278,0.8386775262788826
204,585468,199333,0.759338,0.210754,-0.608215,-0.095276,0.658813,-0.261902,-0.315491,0.630737,-0.126953,0.251953,-0.138672,0.238281,0.251953,-0.064453,169.80344022055277,148.33487780404664,169.9020879166973,148.3340215325615,21.56806638413579,0.3143680995298346,0.35272133246941556,0.31320977362868413,0.318882296248185,0.012015445400585443,0.01456769632096018,0.9469242333957372,0.839471851749298
205,585482,199343,0.760071,0.210632,-0.607239,-0.095825,0.659424,-0.261902,-0.314087,0.630798,-0.142578,0.1875,-0.082031,0.216797,0.25,-0.056641,169.65838012423356,148.4866766346889,169.71877243923876,148.47503048836887,21.24374195086989,0.24942698539853303,0.33572182248105353,0.29293599678741916,0.31826449011454955,0.011199328549680868,0.014537660669682493,0.9459024173664424,0.8402699912513263
206,585492,199353,0.760681,0.210327,-0.606506,-0.096436,0.659973,-0.261963,-0.312866,0.630798,-0.181641,0.154297,-0.060547,0.193359,0.199219,-0.054687,169.54527726321075,148.6202704549764,169.55623390385395,148.61200867987372,20.944225223980226,0.24590029747643657,0.28296038735307105,0.2782290138422719,0.32229801560621485,0.010607301878899383,0.01473375708001502,0.9449964137756006,0.841045315803802
207,585502,199363,0.761292,0.209839,-0.605774,-0.097046,0.660522,-0.261841,-0.311768,0.630859,-0.203125,0.138672,-0.042969,0.205078,0.158203,-0.054687,169.4357541015753,148.74684783656875,169.4221121105661,148.74830935799363,20.67380275257247,0.24967183295277823,0.2647184225965394,0.26748274801544875,0.32690499732411926,0.010174713087267842,0.014957732998653793,0.9442488075169295,0.8418168054920837
208,585513,199373,0.761902,0.209229,-0.605164,-0.097717,0.661011,-0.261536,-0.310669,0.630981,-0.236328,0.126953,-0.048828,0.267578,0.158203,-0.050781,169.3383178096973,148.87137066908798,169.2955836340909,148.88492009903817,20.41066353505272,0.27267592738817265,0.31496807021347417,0.2603260347371664,0.32628079947523275,0.009886621018916245,0.01492738660373033,0.943543527050615,0.8425900501998734
209,585530,199383,0.763062,0.207825,-0.603821,-0.099365,0.66156,-0.260986,-0.309387,0.631226,-0.236328,0.128906,-0.054687,0.326172,0.148437,-0.052734,169.13283125411374,149.01638119464616,169.1699919110094,149.0251523657227,20.144839545286686,0.2746968299580467,0.36221898253542706,0.27341072957633844,0.3215539136842383,0.010413342804935773,0.014697581353315722,0.9428434681272191,0.8433837934827667
210,585541,199393,0.763733,0.207153,-0.603149,-0.100098,0.66217,-0.260315,-0.308044,0.631592,-0.220703,0.142578,-0.039063,0.351563,0.121094,-0.048828,169.02573774185745,149.16973033991155,169.01583236687998,149.16537833796943,19.850454028910548,0.2656392634043394,0.37502596361985396,0.28768637469376046,0.3188851508068661,0.010988006057327318,0.014567835099979082,0.9419841697447578,0.8441775011378558
211,585551,199403,0.764404,0.206482,-0.602417,-0.100647,0.66272,-0.259521,-0.306702,0.631958,-0.207031,0.164062,-0.007813,0.333984,0.091797,-0.037109,168.9173186478033,149.3214317883992,168.8231264506538,149.30013999953314,19.52298645112066,0.2642711065818585,0.3483519475272099,0.31067977392283413,0.3174337783996445,0.01191360076606598,0.014497274266856808,0.9409100106128079,0.8449402796779644
212,585573,199413,0.766113,0.204834,-0.600708,-0.101563,0.663147,-0.258728,-0.305542,0.632385,-0.253906,0.224609,0.037109,0.296875,0.056641,-0.015625,168.6649563809281,149.44797769780226,168.6375702722878,149.42438924273625,19.21318102955155,0.34101984927273665,0.30263362194409266,0.33868863230211776,0.31186689751562613,0.013041091784483785,0.014226631287071382,0.9398757047264872,0.8456435557821644
213,585587,199423,0.768066,0.203125,-0.598694,-0.102295,0.663452,-0.257996,-0.304626,0.632812,-0.242187,0.246094,0.019531,0.261719,0.033203,-0.015625,168.37478822856656,149.54517897690664,168.4366933798114,149.53686971291273,18.89982366689867,0.3458298132983911,0.26427904721146545,0.36813503757679217,0.3012534961601006,0.014226450967007354,0.013710643496356398,0.9387559998794497,0.8462802182263371
214,585601,199433,0.769165,0.202209,-0.597473,-0.1026,0.663757,-0.257263,-0.303772,0.63324,-0.28125,0.296875,0.037109,0.251953,0.029297,-0.021484,168.2050503622835,149.63762741066168,168.18328148825347,149.63847063246962,18.54481085578385,0.41062562755629367,0.2545588157459882,0.42133359155192107,0.2858599592012712,0.016367948167198016,0.012962261628884607,0.9373434604888988,0.846855300191
215,585613,199443,0.770447,0.200989,-0.596191,-0.103027,0.664062,-0.256531,-0.302917,0.633606,-0.335938,0.318359,0.074219,0.273438,0.029297,-0.023437,168.02135327947548,149.73213269079395,167.94353960568623,149.73581228551254,18.20772732017369,0.46873793604315833,0.27599990402534563,0.4798935143677481,0.27139300901541147,0.018725266202799205,0.012258927286317866,0.9360071188886324,0.8474062738369038
216,585627,199453,0.773193,0.197998,-0.593506,-0.103516,0.664368,-0.255798,-0.302002,0.634033,-0.328125,0.332031,0.115234,0.285156,0.039063,-0.007813,167.65025919001368,149.82943638618363,167.7237687854613,149.83246754566034,17.891301239800953,0.4808216668807678,0.2879251730467484,0.5300813771717279,0.2584031484032692,0.020745568629224612,0.011627404058802745,0.9347820976848015,0.8479533623587716
217,585641,199463,0.774719,0.195923,-0.592163,-0.10376,0.664673,-0.255127,-0.300964,0.63446,-0.492187,0.345703,0.212891,0.255859,0.072266,0.027344,167.4662469680919,149.9346859630168,167.45341128651557,149.93022506905206,17.52318621746352,0.6380291412302419,0.2672712049080484,0.5945813370491015,0.24496197414192972,0.023342001674272826,0.01097393948327221,0.9332751020405015,0.848506689915824
218,585653,199473,0.776367,0.19342,-0.590759,-0.104065,0.664917,-0.254822,-0.299927,0.634827,-0.53125,0.351563,0.220703,0.207031,0.132812,0.023437,167.27593412744184,150.02845527764558,167.16893515564507,150.02522046945174,17.143714686193334,0.674190566292647,0.2470832962261917,0.6516184801443511,0.22926826715846252,0.02563802051535741,0.010210964361228822,0.9316894079436078,0.8490443832923606
219,585668,199483,0.779907,0.188232,-0.587646,-0.104797,0.665222,-0.2547,-0.298889,0.635071,-0.539062,0.373047,0.222656,0.158203,0.140625,-0.003906,166.85326286755506,150.1264150276204,166.90569493968331,150.1137907604559,16.7919041792274,0.6923348889005956,0.21170459765909666,0.7088176447325238,0.2122533514439686,0.027940561499386476,0.009383756525151596,0.9302220846387024,0.8495457092368854
220,585683,199495,0.781982,0.185364,-0.585754,-0.105103,0.665466,-0.254761,-0.298035,0.635132,-0.580078,0.472656,0.275391,0.115234,0.125,0.007813,166.59897262512283,150.20710969279233,166.57043960004242,150.19294970882206,16.377489891220364,0.7973295324400069,0.17019082738208896,0.7894239097522819,0.19502078642894774,0.031185350651707043,0.00854596731388958,0.9283533429225032,0.8499937650590726
221,585693,199505,0.784119,0.182556,-0.58374,-0.105164,0.66571,-0.254883,-0.297363,0.635193,-0.542969,0.515625,0.308594,0.082031,0.119141,0.003906,166.33405811020504,150.2722878412044,166.209531224655,150.26603867800065,15.94349254665434,0.8098856292230404,0.1447028668617177,0.8629754590659404,0.18285525131137498,0.034146153627639876,0.007954520012698632,0.9263416090078858,0.8504074635587883
222,585708,199515,0.788635,0.176758,-0.579529,-0.104675,0.665894,-0.255188,-0.296692,0.635193,-0.560547,0.558594,0.359375,0.0625,0.142578,0.019531,165.78997026988733,150.33048070484756,165.7912469562922,150.33057574038338,15.460671215908832,0.869132088160367,0.15689549402388842,0.9338824049395756,0.17888852705559202,0.03700049861854793,0.007761671253233657,0.9240100569963453,0.8507727565186403
223,585723,199525,0.791382,0.173035,-0.577026,-0.104248,0.666077,-0.255554,-0.295959,0.635132,-0.695312,0.640625,0.445312,0.050781,0.158203,0.019531,165.4713922505046,150.3939001235386,165.33411189316615,150.3944993347365,14.939612558429644,1.045065522019074,0.16729721794160238,1.0118159489378578,0.1925351017760216,0.040137697918199614,0.008425121706575412,0.9214619473575366,0.8511345771240958
224,585738,199535,0.797058,0.165466,-0.571411,-0.10376,0.66626,-0.255981,-0.295288,0.635132,-0.791016,0.707031,0.451172,0.042969,0.173828,0.033203,164.76184152574115,150.44910033953403,164.8457077781007,150.48919280028176,14.356514977818932,1.1528899864258515,0.182112459085039,1.0805525565361511,0.21882068152883036,0.042904676373876564,0.009703037972057368,0.9187395413694207,0.8516705614876624
225,585752,199545,0.800476,0.161926,-0.567871,-0.102905,0.666504,-0.256531,-0.294373,0.635071,-0.550781,0.910156,0.488281,0.078125,0.201172,0.039063,164.31329730949278,150.52672766455794,164.36995189908475,150.6021190006756,13.767832898409154,1.1705391874080935,0.21931622643571086,1.1506155218613132,0.25846710151423835,0.04572504709581453,0.0116305132434395,0.9160876377224977,0.8523097468559409
226,585763,199563,0.803589,0.158875,-0.564453,-0.101746,0.667236,-0.257263,-0.291992,0.635132,-0.556641,0.960937,0.546875,0.191406,0.238281,0.03125,163.89203753487743,150.74575516893063,163.77488423593496,150.73297887795752,13.041905357977441,1.2378696968885698,0.30723062070210383,1.2441143168340874,0.30288850853681304,0.04948882247491611,0.013790132285651291,0.9127706800648497,0.8530504404997684
227,585773,199573,0.80719,0.155334,-0.560547,-0.100342,0.667725,-0.257507,-0.290405,0.635254,-0.613281,0.964844,0.572266,0.212891,0.277344,0.056641,163.41119087480783,150.89511170681678,163.21333154713506,150.8862976151127,12.327033932022346,1.278485785628061,0.35418988565175036,1.3392556443170593,0.3492244024631977,0.05331871767324163,0.016042827226414248,0.9096405377186361,0.8539182558794655
228,585788,199583,0.814087,0.147949,-0.552979,-0.097595,0.668152,-0.257996,-0.288635,0.635376,-0.626953,0.974609,0.589844,0.201172,0.353516,0.113281,162.49605393475565,151.04819950994815,162.62877946523196,151.0594698230362,11.569309642195748,1.3003263864991743,0.42222780675957383,1.4378826939600275,0.39745531734581163,0.05728892992322544,0.018387651696986636,0.9063821948033121,0.8548984459603425
229,585803,199593,0.818115,0.143433,-0.548462,-0.09613,0.668579,-0.258789,-0.28656,0.635559,-0.773437,1.128906,0.669922,0.189453,0.414062,0.107422,161.95407808174176,151.21569402531,161.85113335418305,151.21974307252577,10.631390281657275,1.5236236529697877,0.4678453431819109,1.5229057255264598,0.44164602720165647,0.06071151513364978,0.020536055020749868,0.9020475293816851,0.8558056253008576
230,585813,199603,0.822205,0.138916,-0.543762,-0.094727,0.669067,-0.259827,-0.284424,0.635559,-0.871094,1.292969,0.705078,0.144531,0.455078,0.117188,161.39053689997726,151.39258870417555,161.0184500056459,151.3785054370228,9.639944568623093,1.7110548143998776,0.4916484754262948,1.6054435015189872,0.468765229967523,0.06403405687567902,0.021854499226558223,0.8974060817273014,0.856704252723598
231,585828,199613,0.831604,0.130432,-0.532166,-0.090698,0.669434,-0.26123,-0.282349,0.635559,-0.816406,1.482422,0.730469,0.080078,0.492187,0.146484,160.00380697963274,151.54712141637845,160.23034649948073,151.53228289225586,8.698063607224867,1.8432793339266298,0.5197288632633366,1.6968841284614906,0.48871402695319005,0.06771498111043545,0.022824342478429325,0.8930131258977798,0.857574664541345
232,585842,199623,0.836426,0.127869,-0.525757,-0.087158,0.669678,-0.262878,-0.280273,0.635498,-0.169922,1.580078,0.769531,0.035156,0.501953,0.162109,159.24777413212212,151.68892352930186,159.40593587723026,151.67767614248675,7.728259734743517,1.7657004083731194,0.5286511954266253,1.8570420921315731,0.5037750311995425,0.07416210805580443,0.02355655772655791,0.8884177911218224,0.858397620045647
233,585852,199633,0.840881,0.125244,-0.519836,-0.083862,0.669922,-0.264587,-0.278381,0.635376,-0.484375,1.550781,0.810547,0.013672,0.476562,0.140625,158.55553640392964,151.8170867861135,158.38513385259643,151.81249090826006,6.572642944336366,1.8156341288362587,0.49706504006316915,2.004072846861014,0.5136982784815247,0.08008080181846237,0.024038992553078703,0.8827277540012884,0.8591606991664326
234,585862,199643,0.845581,0.120911,-0.51355,-0.081299,0.670166,-0.266296,-0.27655,0.635193,-0.882812,1.513672,0.78125,0.011719,0.472656,0.142578,157.83202497048947,151.9426602764644,157.45240968152342,151.94746477690353,5.50494490461989,1.9185701742255872,0.49383146455141963,2.1231583380066703,0.5251654771252038,0.08487456455853572,0.02459648908935747,0.877528670311649,0.8599246788419724
235,585881,199653,0.855652,0.107666,-0.5,-0.078857,0.670349,-0.268005,-0.274658,0.635071,-1.490234,1.732422,0.800781,0.029297,0.5,0.166016,156.28652677680822,152.06666253304215,156.4723029322261,152.09226206980134,4.380040862424778,2.42143213218975,0.527654836484041,2.223987455331567,0.5423448058079215,0.08893342060469647,0.025431690129629744,0.8720654721096394,0.8607442611059981
236,585891,199663,0.86145,0.099976,-0.491699,-0.078003,0.670715,-0.269653,-0.272583,0.634888,-1.410156,1.966797,0.8125,0.089844,0.519531,0.103516,155.34018612426775,152.2219907595957,155.4075801502323,152.2547655314533,3.15281461877899,2.552838936075874,0.5373080741557863,2.3418404310861973,0.5674712592370151,0.09367756868305724,0.026653253581258862,0.8661306169600367,0.8616640639030486
237,585901,199673,0.867249,0.093506,-0.483032,-0.07666,0.671265,-0.271179,-0.270264,0.634705,-1.138672,2.130859,0.798828,0.125,0.546875,0.111328,154.34724038563544,152.41290999379086,154.26530957215203,152.44131155193602,1.8239980202160098,2.5446532524194727,0.5719188659320481,2.4626085268571165,0.6053901765270593,0.09853906433736942,0.02849674349588532,0.8597635038135852,0.8627199524956628
238,585911,199683,0.873352,0.087769,-0.473267,-0.074707,0.671875,-0.272705,-0.2677,0.63446,-0.951172,2.238281,0.763672,0.171875,0.601562,0.134766,153.2319224939606,152.6296040943733,153.2129614407897,152.66156200131405,0.5513994394756594,2.549083155200905,0.6399841640423614,2.577533104132793,0.6494390480270321,0.10316533031790748,0.030638251116995516,0.8538976260168362,0.8639666150426023
239,585921,199693,0.879272,0.08252,-0.463501,-0.072632,0.672546,-0.274231,-0.264771,0.634338,-1.003906,2.25,0.800781,0.242187,0.646484,0.140625,152.12067208008813,152.87539037887802,151.9153400898826,152.91709460852067,-1.00175451863808,2.5906712386555344,0.70453636943028,2.6769128838551794,0.6948036278732925,0.10716584356739453,0.032843724041978134,0.8466645744780646,0.8654129818120044
240,585931,199703,0.88501,0.076599,-0.453674,-0.070679,0.673401,-0.275574,-0.261475,0.634216,-1.207031,2.214844,0.847656,0.310547,0.681641,0.142578,151.0247861199966,153.1679147799323,150.59688666099896,153.20797176609034,-2.6110851050913766,2.66101079923269,0.762497461093478,2.765842281421073,0.7506985999891754,0.1107456787634985,0.03556114913578511,0.8393154031686386,0.8670594059583631
241,585950,199713,0.896423,0.061768,-0.433655,-0.067444,0.674377,-0.276855,-0.257813,0.634094,-1.380859,2.181641,0.865234,0.369141,0.703125,0.113281,148.8520793697322,153.49965379562883,149.26164340150825,153.538088011866,-4.276444610357743,2.7230422151553215,0.80217356505123,2.8277552196950677,0.8110305600696498,0.11323797176889341,0.038494285625080456,0.8318726439184597,0.8689279313616344
242,585961,199723,0.9021,0.052856,-0.423218,-0.06604,0.675537,-0.277893,-0.253967,0.633911,-1.789063,2.341797,1.015625,0.435547,0.71875,0.089844,147.7549732412172,153.86729578163937,147.64464316134507,153.908243562093,-6.263600400747919,3.1170905902464563,0.8452068954078641,2.8779329905953333,0.8652304284876712,0.11525786794774376,0.041129300492156774,0.8228593473453646,0.8710230874092743
243,585971,199733,0.907959,0.043335,-0.411682,-0.064636,0.676941,-0.27887,-0.249817,0.633667,-1.744141,2.46875,0.972656,0.5,0.779297,0.070312,146.55570619650715,154.2801853232514,146.01943060326954,154.31060824248425,-8.291177639214709,3.1753447190371316,0.9285728789669662,2.903849237846181,0.9098338072750616,0.11630112132175627,0.04329776638805425,0.8138002746152485,0.8733005537148895
244,585991,199743,0.919373,0.026917,-0.387634,-0.061584,0.678467,-0.279846,-0.245361,0.633423,-1.375,2.505859,0.835937,0.501953,0.853516,0.089844,144.03567087927226,154.72616813001298,144.59634274154848,154.7366997197473,-10.14035697819881,2.9780438203374375,0.9942425864953683,2.9182563698779043,0.9475368748027463,0.1168810775537083,0.04513076241497446,0.8058678620968872,0.8757123185388613
245,586002,199753,0.924133,0.020264,-0.376709,-0.06012,0.679871,-0.281128,-0.240662,0.633057,-1.332031,2.433594,0.845703,0.46875,0.894531,0.138672,142.89872332961895,155.17973818188867,143.16641528767542,155.1884407316973,-12.022025444021892,2.9003275515027607,1.0193832429685117,2.9428682836805606,0.9834912214515368,0.11787182524441364,0.046878741528593074,0.7978973251113961,0.8782692649700945
246,586012,199763,0.928894,0.01355,-0.365479,-0.058594,0.681335,-0.282532,-0.236023,0.63269,-1.275391,2.333984,0.78125,0.472656,0.898437,0.056641,141.73664006112685,155.63011118194402,141.75610755658053,155.65986105572082,-13.903753499140294,2.772084969411472,1.0167600209420118,2.9374274490983163,1.0189012032543128,0.11765280553139618,0.04860025545873008,0.7900361501257916,0.8809376003287092
247,586023,199773,0.93335,0.00647,-0.35437,-0.057312,0.683105,-0.283691,-0.231323,0.631958,-1.412109,2.25,0.755859,0.509766,0.890625,-0.021484,140.605335971852,156.1260008413894,140.40860829188404,156.15135745855082,-15.742749166666783,2.7618607234547508,1.026418933787272,2.9615112233584795,1.0446965928876446,0.11862229306995363,0.049854340333284036,0.7825250748624315,0.8837195703954852
248,586033,199783,0.937561,-0.001587,-0.343262,-0.056274,0.684998,-0.284668,-0.226624,0.631165,-1.664063,2.228516,0.804687,0.572266,0.884766,-0.017578,139.5041675410326,156.63728694336913,139.0402003583725,156.67061841542326,-17.630418057050775,2.8953256117739157,1.0538539915927634,3.0095957131847366,1.0674700671979103,0.12055792463587302,0.05096150987324878,0.7748974529045825,0.886658693511233
249,586048,199793,0.945557,-0.019592,-0.320313,-0.054321,0.687012,-0.285278,-0.22168,0.630432,-1.785156,2.355469,0.863281,0.658203,0.871094,-0.052734,137.29817455578987,157.18365014416295,137.67441360879403,157.22167396357284,-19.547260354778814,3.0790047481707457,1.0930767680272966,3.031526265740362,1.1020496768227577,0.12144073466334976,0.052642653907703146,0.7672844416484358,0.889777780510153
250,586062,199803,0.949707,-0.029785,-0.30719,-0.053345,0.689331,-0.285461,-0.216614,0.629578,-1.974609,2.548828,0.886719,0.742187,0.816406,-0.113281,136.05668366206103,157.77604296625086,136.052983218541,157.8066042902824,-21.753621071741406,3.343931138858275,1.1091406064002887,3.042636395288331,1.1572954627155965,0.12188797071664274,0.055328517756083676,0.758246451042754,0.8930886056773075
251,586073,199813,0.953247,-0.039307,-0.294922,-0.052734,0.691833,-0.285278,-0.211609,0.628723,-1.953125,2.558594,0.791016,0.798828,0.816406,-0.162109,134.90770631323457,158.38538892269182,134.41063823746262,158.43323370141957,-24.022595463956947,3.314635249121236,1.153656906667229,3.083177943724007,1.2289891456311353,0.12351996267843524,0.0588140229034557,0.7490918807327954,0.8966354561826368
252,586088,199823,0.959961,-0.05542,-0.269714,-0.051453,0.694519,-0.285095,-0.206177,0.627625,-1.574219,2.515625,0.720703,0.824219,0.941406,-0.160156,132.49818402058688,159.0506524749372,132.99371002764858,159.1033132712254,-26.109603243576828,3.05384141939214,1.2614405103424418,3.144687894000749,1.3079648082370459,0.12599603348222235,0.06265355335210498,0.741193802636932,0.9004282434641395
253,586102,199833,0.963074,-0.062317,-0.25708,-0.05011,0.697266,-0.285156,-0.200073,0.626465,-1.326172,2.386719,0.816406,0.871094,1.09375,-0.121094,131.29244263564075,159.77043399905494,131.60616120138633,159.82028913365167,-28.21412793226534,2.8498558762472532,1.403480522191883,3.204519357263314,1.386038424772186,0.12840453712538522,0.0664492293620509,0.7334594877184076,0.9044864733441265
254,586113,199843,0.965698,-0.069702,-0.2453,-0.048584,0.700073,-0.285583,-0.19342,0.625183,-1.652344,2.382813,0.931641,0.908203,1.224609,-0.105469,130.21353350671964,160.53404799319222,130.2274349247704,160.5841823672984,-30.356747442528018,3.0456515625044833,1.528274714196044,3.202592747947319,1.4635662978577477,0.12832698185089422,0.07021837316545791,0.7257743504403794,0.9088102651317806
255,586123,199853,0.968201,-0.079407,-0.232666,-0.047058,0.703125,-0.286194,-0.186218,0.623718,-2.044922,2.433594,0.978516,0.935547,1.298828,-0.138672,129.11893953074977,161.36092227838213,129.10386240389465,161.3948300216893,-32.29096761779465,3.3258952637111108,1.6066836298341376,3.173894794102858,1.5332211757688674,0.1271717514317019,0.0736047584873669,0.7195114618516856,0.9133986964941109
256,586133,199863,0.970337,-0.090576,-0.219421,-0.045837,0.706238,-0.286682,-0.178955,0.622131,-2.242188,2.509766,0.953125,1.0,1.285156,-0.191406,128.01407493015492,162.20485509092543,127.76374266409798,162.2435750131102,-34.47983234901221,3.4978249910086983,1.639592083773278,3.1926188909851096,1.5808501424093717,0.12792548622434657,0.07592031826388254,0.7120415206864155,0.9182027665684053
257,586143,199873,0.97229,-0.101196,-0.205994,-0.045044,0.709595,-0.286621,-0.171448,0.620422,-1.923828,2.601563,0.789062,1.105469,1.207031,-0.222656,126.88032141620816,163.10389074689192,126.40319634446709,163.1165228137511,-36.713326469284,3.330444873646312,1.6518357179992205,3.254522064610973,1.596785509528581,0.13041738615577478,0.0766950420869661,0.7044577200315506,0.9231438294882105
258,586161,199883,0.975586,-0.117493,-0.180115,-0.04425,0.713013,-0.286011,-0.164001,0.618774,-1.65625,2.539063,0.710937,1.169922,1.126953,-0.234375,124.59184393665737,164.01415895615935,125.05312626622545,163.99955589147058,-38.94642962524513,3.113749572210007,1.6412410520450675,3.3016223851153965,1.5889022499435932,0.1323134001815594,0.07631178458443391,0.6969323148353055,0.9281419771369906
259,586171,199893,0.976929,-0.126587,-0.166321,-0.043701,0.71637,-0.285095,-0.156921,0.617126,-1.802734,2.515625,0.751953,1.140625,1.083984,-0.259766,123.4108019085653,164.89878699639655,123.77756567787014,164.87842347668962,-41.100857798819476,3.1849100975679048,1.5948432768259706,3.313145554155363,1.5727343863299212,0.13277726305738022,0.07552575756565387,0.6898222318592895,0.9331165472470893
260,586182,199903,0.977844,-0.135559,-0.153687,-0.043091,0.719727,-0.284363,-0.149963,0.615295,-1.978516,2.503906,0.771484,1.019531,1.080078,-0.298828,122.36858913954141,165.7760876669795,122.60490533757141,165.74319210134044,-43.13828676376903,3.2831780916282933,1.515028092026349,3.3014069510160433,1.5573391778064098,0.13230472792477577,0.07477729443234293,0.6832857235990603,0.9380113143595512
261,586193,199913,0.978699,-0.144836,-0.141541,-0.032776,0.722961,-0.284058,-0.143555,0.61322,-2.091797,2.515625,0.830078,0.902344,1.117188,-0.328125,121.63627198837854,166.59919301702078,121.73491830689065,166.5937738481747,-44.85885554128404,3.3753538060354504,1.473091897101128,3.3155441318830263,1.5447611890854616,0.13287381732632955,0.07416579502754739,0.6784363420544535,0.9428257808447869
262,586203,199923,0.979309,-0.15448,-0.129395,-0.01947,0.726196,-0.284119,-0.137085,0.610901,-2.007813,2.585938,0.941406,0.859375,1.173828,-0.337891,121.01701971471438,167.42773387014606,120.7450941037282,167.43773231422043,-46.69263821049222,3.4065574469908766,1.4935085845384353,3.3491765584951962,1.5286812119255273,0.13422768396449516,0.073384040751838,0.6729189779398814,0.947602758207434
263,586213,199933,0.979553,-0.163574,-0.116699,-0.010376,0.72937,-0.284302,-0.130493,0.608398,-1.791016,2.724609,1.017578,0.884766,1.201172,-0.347656,120.2419087832536,168.2670676903305,120.3392203447749,167.85314347603065,-47.51392313125575,3.4156547690334573,1.5318256241086972,3.3820298506806545,1.5154487989454386,0.1355501867014135,0.0727407254459611,0.6706566031610665,0.9499540702636494
264,586228,199943,0.979553,-0.180176,-0.089478,0.006104,0.732605,-0.284363,-0.12384,0.605896,-1.632813,2.84375,1.003906,0.949219,1.191406,-0.353516,118.46168089275307,169.11857932662517,119.90686979690702,168.27112696236725,-48.36425716546023,3.429405139715196,1.563789796952583,3.4067427904437446,1.515553975675211,0.13654500117204516,0.07274583878395822,0.6682466445137627,0.9523199422022836
